property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
flat,avirat silver gardenia,gota,0.6,4415.0,2.0,2.0,1,3.0,Relatively New,1300.0,0.0,0.0,1.0,1.0,0.0,0.0,183.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,aaryan city,gota,0.95,5706.0,3.0,3.0,1,10.0,Relatively New,1100.0,1.0,0.0,1.0,0.0,0.0,2.0,133.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,art nirman shree vishnudhara gardens,gota,1.0,9091.0,3.0,3.0,1,1.0,Relatively New,1423.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,bhavya royal residency,gota,0.48,4071.0,2.0,2.0,1,3.0,Old Property,978.0,0.0,0.0,1.0,0.0,0.0,2.0,32.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,super shaligram,gota,1.65,4799.0,4.0,4.0,1,12.0,Under Construction,2859.0,1.0,0.0,1.0,1.0,0.0,0.0,253.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,super shaligram,gota,1.65,4799.0,4.0,4.0,1,10.0,Under Construction,2067.0,1.0,0.0,1.0,0.0,0.0,0.0,105.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,ganesh housing malabar county,gota,0.6,5296.0,2.0,2.0,0,8.0,New Property,940.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,vir savarkar heights 2,gota,0.5,7153.0,3.0,2.0,1,2.0,Moderately Old,822.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,icb flora,gota,0.65,5513.0,2.0,2.0,2,1.0,Moderately Old,1179.0,0.0,0.0,1.0,0.0,0.0,1.0,66.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,shripad residency,gota,0.56,5185.0,2.0,2.0,1,9.0,Relatively New,896.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,icb island,gota,0.61,3964.0,3.0,3.0,3,3.0,Old Property,1382.0,0.0,0.0,0.0,0.0,1.0,2.0,73.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,godrej green glades,gota,0.75,9004.0,3.0,2.0,1,6.0,New Property,833.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,"parivar homes , gota",gota,0.41,4104.0,2.0,2.0,0,5.0,Relatively New,999.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,satyamev vista,gota,0.7,5018.0,2.0,2.0,1,7.0,Relatively New,1395.0,0.0,0.0,1.0,1.0,0.0,0.0,192.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,sanidhya skyros,gota,0.97,8036.0,3.0,3.0,1,8.0,Relatively New,1438.0,0.0,0.0,1.0,0.0,0.0,1.0,59.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,devkinandan parmeshwar 4,gota,0.51,4570.0,2.0,2.0,1,2.0,Moderately Old,1116.0,0.0,0.0,0.0,0.0,0.0,2.0,79.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,aristo bliss,gota,0.88,4770.0,3.0,3.0,1,2.0,Relatively New,1845.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,b desai anand sapphire,gota,0.92,5296.0,3.0,3.0,1,10.0,Relatively New,1281.0,1.0,0.0,0.0,0.0,1.0,0.0,61.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,shlok mirabel,gota,0.65,5051.0,2.0,2.0,1,4.0,Relatively New,1068.0,0.0,0.0,1.0,0.0,0.0,0.0,116.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,rbl edifice,gota,0.75,4873.0,3.0,3.0,2,1.0,Relatively New,1277.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,olive greens,gota,0.97,5063.0,3.0,3.0,1,4.0,Relatively New,1916.0,0.0,0.0,0.0,1.0,0.0,0.0,92.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,vrundavan heights,gota,0.58,4774.0,2.0,2.0,0,5.0,Moderately Old,1008.0,0.0,0.0,1.0,0.0,0.0,2.0,41.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,art nirman shree vishnudhara gardens,gota,1.21,10000.0,3.0,3.0,1,4.0,Relatively New,1424.0,1.0,0.0,0.0,0.0,1.0,1.0,33.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,olive greens,gota,1.35,6250.0,3.0,3.0,1,6.0,New Property,2100.0,0.0,0.0,1.0,1.0,0.0,0.0,224.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,satyamev vista,gota,0.78,5591.0,2.0,2.0,1,6.0,New Property,1641.0,1.0,0.0,0.0,1.0,0.0,1.0,171.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,ganesh housing malabar county,gota,0.65,4386.0,3.0,3.0,0,3.0,Relatively New,1039.0,1.0,0.0,0.0,1.0,0.0,0.0,75.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,vasudha,gota,0.65,5556.0,2.0,2.0,0,12.0,Relatively New,971.0,0.0,0.0,0.0,0.0,1.0,2.0,167.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,avirat silver harmony,gota,0.98,4840.0,3.0,3.0,1,9.0,Moderately Old,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,popular paradise,gota,0.73,4056.0,3.0,3.0,1,4.0,Moderately Old,1494.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,on request,gota,0.72,5369.0,2.0,2.0,1,12.0,Relatively New,1120.0,0.0,0.0,1.0,0.0,0.0,1.0,143.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,olive greens,gota,1.25,5792.0,3.0,3.0,1,12.0,Relatively New,2148.0,0.0,0.0,1.0,1.0,0.0,0.0,198.0,"23.1013° N, 72.5407° E",23.1013,72.5407
house,independent,gota,2.0,13889.0,3.0,3.0,0,2.0,Relatively New,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,art nirman shree vishnudhara cross road,gota,0.65,5350.0,2.0,2.0,1,2.0,Moderately Old,1215.0,0.0,0.0,1.0,1.0,0.0,1.0,114.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,olive greens,gota,0.9,9317.0,3.0,3.0,1,3.0,Relatively New,1005.0,0.0,0.0,1.0,0.0,0.0,0.0,165.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,satatya syril,gota,1.83,5370.0,4.0,4.0,2,19.0,Under Construction,3402.0,1.0,0.0,1.0,1.0,0.0,0.0,241.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,art nirman shree vishnudhara cross road,gota,0.5,3968.0,2.0,2.0,1,5.0,Relatively New,1200.0,0.0,0.0,1.0,1.0,0.0,0.0,207.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,olive greens,gota,1.3,6024.0,3.0,3.0,1,6.0,Relatively New,2539.0,1.0,0.0,1.0,0.0,0.0,0.0,68.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,shiv serenity space,gota,0.77,5500.0,3.0,3.0,2,8.0,Relatively New,1500.0,1.0,0.0,1.0,1.0,0.0,0.0,136.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,satyamev vista,gota,0.87,4833.0,3.0,3.0,1,6.0,Moderately Old,1800.0,0.0,0.0,1.0,1.0,0.0,0.0,190.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,vienza,gota,0.86,7465.0,3.0,3.0,1,6.0,Under Construction,1152.0,1.0,0.0,1.0,1.0,0.0,0.0,157.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,shayona tilak 3,gota,0.43,3981.0,2.0,2.0,1,4.0,Moderately Old,950.0,1.0,1.0,1.0,1.0,0.0,1.0,240.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,olive greens,gota,1.25,5792.0,3.0,3.0,1,8.0,New Property,1597.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,shiv serenity space,gota,0.56,4505.0,2.0,2.0,1,6.0,Relatively New,941.0,0.0,0.0,0.0,0.0,1.0,0.0,61.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,apeksha avenue,gota,0.85,4443.0,3.0,3.0,3,2.0,Old Property,1913.0,0.0,0.0,1.0,0.0,0.0,1.0,59.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,vir savrkar heights 2,gota,0.4,3953.0,3.0,2.0,2,4.0,Relatively New,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,spectrum elegance,gota,1.3,5896.0,3.0,3.0,2,5.0,New Property,1716.0,0.0,0.0,0.0,0.0,1.0,0.0,61.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,avirat silver harmony 2,gota,1.06,9842.0,3.0,3.0,1,8.0,Under Construction,1077.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,shayona green,gota,0.8,3401.0,3.0,3.0,3+,5.0,Moderately Old,2846.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,unique aashiyana,gota,0.75,5952.0,2.0,2.0,2,11.0,Relatively New,1260.0,1.0,1.0,1.0,1.0,0.0,1.0,171.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,pushparaj residency,gota,0.58,3906.0,3.0,2.0,1,5.0,Moderately Old,1485.0,0.0,0.0,1.0,1.0,0.0,0.0,82.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,sukan residency,gota,0.5,4115.0,2.0,2.0,1,3.0,Moderately Old,1215.0,0.0,0.0,1.0,1.0,0.0,0.0,174.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,shree keshvam clifton,gota,1.29,3889.0,4.0,4.0,2,4.0,Under Construction,3317.0,1.0,0.0,1.0,1.0,0.0,0.0,232.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,olive greens,gota,1.96,9899.0,4.0,4.0,3,8.0,Relatively New,3591.0,0.0,0.0,1.0,1.0,0.0,0.0,232.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,on request,gota,1.17,9832.0,3.0,3.0,2,11.0,Relatively New,2164.0,0.0,0.0,1.0,1.0,0.0,0.0,239.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,seventh bliss,gota,0.77,4278.0,3.0,3.0,1,12.0,Relatively New,1800.0,0.0,0.0,1.0,0.0,0.0,0.0,158.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,bhavya royal homes,gota,1.15,6725.0,3.0,3.0,2,12.0,Moderately Old,2012.0,1.0,0.0,1.0,1.0,0.0,1.0,114.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,seventh bliss,gota,0.59,4167.0,2.0,2.0,1,7.0,New Property,1046.0,0.0,0.0,0.0,0.0,1.0,0.0,61.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,avirat silver harmony,gota,1.07,4998.0,3.0,3.0,2,2.0,Relatively New,2143.0,1.0,0.0,0.0,1.0,0.0,0.0,75.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,olive greens,gota,1.97,11055.0,4.0,4.0,2,7.0,Relatively New,1850.0,0.0,1.0,0.0,1.0,0.0,0.0,141.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,vyapti vandemataram icon,gota,0.78,5778.0,2.0,2.0,2,2.0,Moderately Old,1350.0,0.0,0.0,1.0,0.0,0.0,2.0,57.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,shiv serenity space,gota,0.75,4386.0,3.0,3.0,1,5.0,Relatively New,1050.0,1.0,0.0,0.0,0.0,0.0,0.0,108.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,olive greens,gota,1.51,10801.0,3.0,3.0,1,11.0,Relatively New,1398.0,0.0,0.0,1.0,0.0,0.0,1.0,144.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,b desai anand sapphire,gota,0.95,5469.0,3.0,3.0,2,10.0,Relatively New,1772.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,ganesh housing malabar county,gota,0.67,4379.0,3.0,3.0,0,6.0,Relatively New,1085.0,1.0,0.0,0.0,1.0,0.0,0.0,75.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,spectrum elegance,gota,1.29,5850.0,3.0,3.0,2,4.0,New Property,1716.0,0.0,0.0,0.0,0.0,1.0,0.0,61.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,girinath shail heritage,gota,0.87,5088.0,3.0,3.0,1,4.0,Moderately Old,1419.0,0.0,0.0,1.0,0.0,0.0,2.0,130.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,aristo residency,gota,2.8,6500.0,4.0,4.0,2,15.0,Under Construction,3568.0,1.0,1.0,1.0,1.0,0.0,0.0,122.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,vyapti vandematram crosswind,gota,0.6,4831.0,2.0,2.0,1,7.0,Relatively New,988.0,1.0,0.0,0.0,1.0,0.0,0.0,204.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,icb flora,gota,0.75,4386.0,3.0,2.0,1,6.0,Moderately Old,1710.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,shiv serenity space,gota,0.9,9000.0,3.0,3.0,1,3.0,Relatively New,1176.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,jay victory sunrise,gota,0.48,4520.0,2.0,2.0,1,5.0,Relatively New,1062.0,0.0,0.0,1.0,1.0,0.0,0.0,190.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,aaryan city,gota,0.97,4833.0,3.0,3.0,1,2.0,New Property,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,olive greens,gota,1.04,8280.0,3.0,3.0,1,12.0,Relatively New,1635.0,0.0,0.0,1.0,0.0,0.0,0.0,132.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,seventh bliss,gota,0.7,4954.0,2.0,2.0,1,3.0,Relatively New,1403.0,0.0,0.0,1.0,1.0,0.0,0.0,196.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,seventh bliss,gota,0.63,4459.0,2.0,2.0,1,3.0,New Property,1413.0,0.0,0.0,1.0,1.0,0.0,0.0,215.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,b desai anand sapphire,gota,1.16,9683.0,3.0,3.0,1,3.0,Relatively New,1531.0,0.0,0.0,1.0,0.0,0.0,0.0,155.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,olive greens,gota,1.3,6024.0,3.0,3.0,1,12.0,Relatively New,2539.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,riddhi siddhi parivar homes,gota,0.4,4535.0,2.0,2.0,1,1.0,New Property,882.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,icb island,gota,0.68,5397.0,2.0,2.0,2,5.0,Moderately Old,1046.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,shayona shikhar,gota,0.8,4728.0,3.0,2.0,2,1.0,Old Property,1692.0,1.0,0.0,1.0,1.0,0.0,1.0,187.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,shiv serenity space,gota,0.55,4468.0,2.0,2.0,1,8.0,Relatively New,1014.0,0.0,0.0,0.0,0.0,1.0,2.0,54.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,bhavya royal homes,gota,0.75,4902.0,3.0,3.0,2,4.0,Moderately Old,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,avirat silver harmony 2,gota,1.06,8333.0,3.0,3.0,2,8.0,Relatively New,1493.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,on request,gota,1.2,9259.0,3.0,3.0,1,6.0,Relatively New,1296.0,0.0,0.0,1.0,0.0,0.0,0.0,120.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,shayona green,gota,0.68,6458.0,3.0,3.0,1,4.0,Moderately Old,1755.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,"23.1013° N, 72.5407° E",23.1013,72.5407
house,independent,gota,0.6,5797.0,2.0,2.0,0,5.0,Relatively New,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,avirat silver harmony 2,gota,1.05,4902.0,3.0,3.0,1,4.0,Relatively New,1648.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,"23.1013° N, 72.5407° E",23.1013,72.5407
house,aaryan city phase1,gota,0.95,5706.0,3.0,3.0,0,10.0,Relatively New,1665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,olive greens,gota,1.32,6117.0,3.0,3.0,1,11.0,Relatively New,1834.0,0.0,0.0,0.0,1.0,0.0,0.0,101.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,satva elegance,gota,0.55,4850.0,2.0,2.0,2,5.0,Relatively New,1134.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,vande matram city,gota,0.45,4500.0,2.0,2.0,2,3.0,Moderately Old,1050.0,0.0,0.0,0.0,0.0,1.0,2.0,253.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,seventh bliss,gota,0.62,7355.0,2.0,2.0,1,13.0,New Property,1089.0,0.0,0.0,0.0,0.0,1.0,0.0,103.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,olive greens,gota,3.1,14365.0,4.0,5.0,3+,8.0,Moderately Old,2539.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,shripad residency,gota,0.58,5202.0,2.0,2.0,1,2.0,Relatively New,1324.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,olive greens,gota,1.25,5792.0,3.0,3.0,1,12.0,New Property,1540.0,0.0,0.0,1.0,0.0,0.0,0.0,77.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,icb park,gota,0.42,3889.0,2.0,2.0,1,3.0,Moderately Old,1080.0,0.0,0.0,1.0,1.0,0.0,0.0,183.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,shripad residency,gota,0.55,4889.0,2.0,2.0,2,1.0,Relatively New,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,shilp residency,gota,1.88,7769.0,4.0,4.0,2,12.0,Under Construction,4400.0,0.0,0.0,1.0,1.0,0.0,0.0,232.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,vir savarkar heights 2,gota,0.5,3968.0,3.0,2.0,2,0.0,Moderately Old,1260.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,veer savarker heights 2 vasantnagar,gota,0.46,3833.0,3.0,2.0,2,7.0,Relatively New,1412.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,aristo aalayam,gota,0.82,4696.0,3.0,3.0,1,12.0,Under Construction,1746.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,aaryan city,gota,0.63,4730.0,2.0,2.0,1,4.0,Moderately Old,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,ganesh housing malabar county,gota,0.64,4318.0,3.0,3.0,0,5.0,Relatively New,1039.0,1.0,0.0,0.0,1.0,0.0,0.0,75.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,shree shayona aagman,gota,0.62,4630.0,2.0,2.0,2,3.0,Relatively New,1339.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,serenity space,gota,0.77,4503.0,3.0,3.0,2,9.0,New Property,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,savvy swaraj,gota,0.58,4793.0,2.0,2.0,0,1.0,Relatively New,1210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,ganesh genesis,gota,0.55,3819.0,2.0,2.0,2,2.0,Moderately Old,1694.0,0.0,0.0,0.0,1.0,0.0,2.0,54.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,art nirman shree vishnudhara gardens,gota,1.1,8965.0,3.0,3.0,1,7.0,Relatively New,1227.0,0.0,0.0,0.0,0.0,0.0,2.0,156.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,prathna lavish,gota,0.45,4000.0,2.0,2.0,0,6.0,Relatively New,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.1013° N, 72.5407° E",23.1013,72.5407
house,harmony homes,gota,2.35,10880.0,4.0,4.0,2,3.0,Old Property,2160.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,icb city,gota,0.29,6444.0,1.0,1.0,1,4.0,Moderately Old,450.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,serenity space,gota,0.63,5109.0,2.0,2.0,1,3.0,Relatively New,1233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,ganesh parisar,gota,0.5,4241.0,2.0,2.0,2,6.0,Relatively New,1387.0,1.0,0.0,1.0,1.0,0.0,0.0,171.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,aaryan pride,gota,0.52,4248.0,2.0,2.0,2,4.0,Moderately Old,1440.0,1.0,0.0,1.0,1.0,0.0,0.0,162.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,olive greens,gota,1.35,5000.0,3.0,3.0,1,3.0,Relatively New,2518.0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,on request,gota,1.83,5100.0,4.0,5.0,1,3.0,Relatively New,2693.0,0.0,1.0,1.0,1.0,0.0,0.0,212.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,ganesh housing malabar county,gota,0.52,4452.0,2.0,2.0,0,5.0,Relatively New,1100.0,0.0,0.0,1.0,1.0,0.0,0.0,199.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,aristo aalayam,gota,1.6,7256.0,4.0,4.0,1,13.0,New Property,2205.0,1.0,0.0,0.0,1.0,0.0,0.0,61.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,popular paradise,gota,0.6,4444.0,2.0,2.0,1,5.0,Moderately Old,1120.0,0.0,0.0,0.0,0.0,1.0,2.0,128.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,ganesh housing malabar county,gota,0.92,5982.0,3.0,3.0,1,9.0,Moderately Old,1270.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,shiv serenity space,gota,0.74,4327.0,3.0,3.0,1,4.0,Relatively New,1050.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,vyapti vandematram fabula,gota,0.82,5065.0,3.0,3.0,1,6.0,Relatively New,1303.0,0.0,0.0,1.0,0.0,0.0,0.0,104.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,ganesh housing malabar county,gota,0.65,4351.0,3.0,3.0,0,5.0,Relatively New,1039.0,1.0,0.0,0.0,1.0,0.0,0.0,75.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,olive greens,gota,1.36,11429.0,3.0,3.0,1,9.0,Relatively New,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,krishna dharti saket height,gota,1.5,7153.0,3.0,3.0,1,10.0,Relatively New,2097.0,0.0,0.0,0.0,1.0,0.0,2.0,130.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,satatya syril 2,gota,1.81,5320.0,4.0,3.0,2,3.0,Under Construction,3402.0,1.0,0.0,1.0,1.0,0.0,0.0,171.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,art nirman shree vishnudhara gardens,gota,0.85,4722.0,3.0,3.0,1,6.0,Relatively New,1750.0,0.0,0.0,1.0,1.0,0.0,0.0,199.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,mount alaya heights,gota,0.58,4240.0,2.0,2.0,1,8.0,Relatively New,1012.0,0.0,0.0,1.0,0.0,0.0,0.0,123.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,"highline by ag group, gota, ahmedabad",gota,2.42,7837.0,5.0,5.0,2,17.0,Under Construction,3088.0,0.0,0.0,1.0,1.0,0.0,0.0,232.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,avirat silver harmony 2,gota,1.06,8333.0,3.0,3.0,2,8.0,Relatively New,1493.0,0.0,0.0,1.0,0.0,0.0,0.0,130.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,unique aashiyana,gota,0.65,5513.0,2.0,2.0,1,2.0,Moderately Old,1169.0,0.0,0.0,1.0,1.0,0.0,0.0,196.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,sarjan setu vertica,gota,0.98,5472.0,3.0,3.0,2,8.0,Moderately Old,1791.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,unique aashiyana,gota,0.49,4156.0,2.0,2.0,2,3.0,Relatively New,825.0,1.0,0.0,0.0,1.0,0.0,0.0,50.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,satatya syril,gota,1.73,9802.0,4.0,4.0,2,18.0,Under Construction,3213.0,0.0,0.0,1.0,1.0,0.0,0.0,232.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,icb flora,gota,0.8,3065.0,2.0,2.0,0,5.0,Moderately Old,3071.0,0.0,0.0,0.0,0.0,1.0,2.0,31.0,"23.1013° N, 72.5407° E",23.1013,72.5407
flat,shlok elanza,gota,1.22,9690.0,3.0,2.0,2,9.0,Relatively New,2160.0,1.0,0.0,1.0,1.0,0.0,0.0,171.0,"23.1013° N, 72.5407° E",23.1013,72.5407
